x	n	u	Events
2.93	-26.07	6.36	0.0
6.32	-25.61	6.74	0.0
4.51	-26.07	5.15	0.0
4.73	-26.28	5.88	0.0
5.54	-25.57	9.83	0.0
6.74	-26.56	10.21	0.0
6.19	-25.88	4.37	0.0
5.24	-27.01	7.2	0.0
6.06	-26.42	6.86	0.0
4.39	-26.61	12.74	0.0
6.31	-28.34	-3.85	0.0
6.25	-28.13	-2.09	0.0
6.01	-27.05	2.0	0.0
6.27	-26.71	6.4	0.0
5.58	-27.3	3.33	0.0
3.96	-28.9	0.96	0.0
6.06	-26.37	-4.68	0.0
6.35	-26.59	4.41	0.0
7.12	-25.73	4.65	0.0
6.65	-26.23	5.14	0.0
5.7	-25.39	6.03	0.0
6.16	-26.02	5.9	0.0
5.54	-25.71	0.79	0.0
5.16	-26.41	2.73	0.0
4.5	-26.85	4.67	0.0
6.9	-27.24	10.57	0.0
4.76	-26.63	0.16	0.0
6.17	-26.67	-2.29	0.0
3.1	-27.13	-5.31	0.0
4.12	-26.44	-1.84	0.0
5.18	-26.73	-2.89	0.0
4.24	-25.48	-1.23	0.0
3.85	-25.05	0.68	0.0
4.42	-24.87	1.29	0.0
4.52	-25.12	3.94	0.0
4.82	-25.54	1.1	0.0
3.13	-25.31	3.22	0.0
4.05	-24.03	1.34	0.0
2.24	-25.19	1.02	0.0
5.59	-24.34	-0.98	0.0
2.53	-24.7	-1.27	0.0
4.52	-21.54	1.2	0.0
5.9	-25.04	1.08	0.0
11.26	-26.21	-1.94	0.0
6.2	-23.65	-4.9	0.0
6.33	-24.02	0.48	0.0
6.32	-23.1	-1.24	0.0
6.1	-22.45	0.11	0.0
3.83	-25.4	-3.3	0.0
3.51	-24.24	0.8	0.0
3.63	-24.56	-0.55	0.0
4.22	-24.15	5.27	0.0
4.0	-24.22	2.92	0.0
3.51	-23.97	-0.05	0.0
4.98	-22.55	1.38	0.0
6.09	-22.85	5.43	0.0
1.9	-25.23	-1.8	0.0
4.75	-24.87	-2.03	0.0
5.0	-23.58	4.7	0.0
4.81	-22.82	5.49	0.0
4.98	-23.67	1.61	0.0
4.61	-23.88	-0.77	0.0
4.05	-24.39	-3.19	0.0
5.81	-23.99	-0.93	0.0
7.0	-23.69	13.04	0.0
4.17	-22.9	-1.03	0.0
3.75	-22.88	-0.77	0.0
3.98	-23.01	0.37	0.0
3.53	-24.01	1.61	0.0
1.9	-23.87	3.16	0.0
6.66	-22.94	0.2	0.0
2.54	-22.88	2.5	0.0
1.98	-23.5	0.63	0.0
1.17	-23.08	-0.67	0.0
0.57	-23.63	-2.11	0.0
2.96	-23.54	-0.67	0.0
2.47	-23.14	4.58	0.0
4.85	-23.2	-0.94	0.0
4.19	-22.82	2.2	0.0
2.08	-22.22	-2.42	0.0
1.41	-22.27	2.43	0.0
2.18	-23.43	0.49	0.0
2.93	-23.43	1.91	0.0
3.0	-21.25	1.24	0.0
3.51	-22.89	2.62	0.0
2.72	-22.69	7.72	0.0
4.23	-22.78	8.98	0.0
4.2	-20.38	2.24	0.0
1.94	-20.51	-2.14	0.0
-0.62	-20.98	1.68	0.0
-0.13	-21.86	1.18	0.0
-0.29	-20.92	4.28	0.0
-0.48	-19.71	5.47	0.0
-1.58	-21.07	-0.56	0.0
-1.32	-20.35	11.81	0.0
-1.28	-20.01	3.16	0.0
-3.46	-21.0	0.34	0.0
-2.45	-20.7	1.48	0.0
-1.09	-19.94	2.38	0.0
-0.28	-19.56	0.75	0.0
-0.74	-20.12	-1.06	0.0
-0.61	-19.52	3.94	0.0
-1.53	-19.48	6.21	0.0
0.34	-18.67	10.08	0.0
1.05	-18.33	12.86	0.0
0.46	-20.26	7.83	0.0
-1.76	-18.69	2.56	0.0
-0.56	-17.65	1.47	0.0
0.14	-19.43	1.33	0.0
-1.15	-17.37	4.4	0.0
-1.36	-17.86	6.15	0.0
-0.96	-18.29	6.57	0.0
-3.24	-16.69	10.01	0.0
-0.83	-17.87	4.96	0.0
-3.17	-17.28	2.8	0.0
-1.75	-18.51	0.09	0.0
-2.18	-18.51	2.23	0.0
-2.48	-17.62	5.36	0.0
-1.19	-16.69	8.94	0.0
-1.13	-17.18	7.39	0.0
-1.99	-16.54	12.08	0.0
-3.38	-16.64	14.2	0.0
-2.59	-17.22	7.24	0.0
-2.98	-16.48	7.23	0.0
-1.89	-16.81	7.59	0.0
-3.33	-17.78	3.2	0.0
-2.79	-17.88	2.17	0.0
-1.53	-16.09	3.1	0.0
-1.5	-16.67	3.91	0.0
-2.93	-17.42	2.0	0.0
-1.57	-16.24	3.07	0.0
-0.05	-16.77	8.09	0.0
-1.28	-16.07	9.25	0.0
-3.31	-16.3	6.28	0.0
-1.43	-15.68	6.13	0.0
-3.04	-16.02	5.25	0.0
-3.85	-16.41	7.79	0.0
-1.87	-16.95	9.28	0.0
-1.48	-16.28	7.96	0.0
-0.55	-15.19	7.04	0.0
-3.8	-16.69	-0.16	0.0
-0.69	-15.76	-0.89	0.0
-2.88	-15.56	-2.21	0.0
-3.7	-14.43	9.17	0.0
-1.98	-14.87	8.77	0.0
-1.16	-15.42	4.09	0.0
-1.14	-13.92	7.26	0.0
-1.25	-14.54	-0.66	0.0
-0.68	-16.34	-1.14	0.0
-3.07	-15.67	2.23	0.0
-3.34	-13.2	5.07	0.0
-1.63	-15.16	6.13	0.0
-2.68	-14.29	12.96	0.0
-1.1	-13.4	13.58	0.0
1.73	-16.9	13.28	0.0
3.08	-12.71	7.51	0.0
-0.71	-15.11	-3.89	0.0
-0.16	-13.99	-2.06	0.0
-3.68	-14.59	4.93	0.0
0.65	-17.55	15.39	0.0
4.07	-17.1	4.27	0.0
3.16	-16.19	7.11	0.0
-0.22	-14.06	4.06	0.0
-3.2	-14.0	4.4	0.0
-2.41	-14.75	5.42	0.0
-2.45	-14.17	7.56	0.0
-2.8	-13.53	7.05	0.0
-1.29	-13.74	15.12	0.0
-1.77	-13.55	10.49	0.0
-2.9	-13.35	4.99	0.0
-2.5	-14.11	2.84	0.0
-3.42	-13.39	1.97	0.0
-4.09	-14.09	6.77	0.0
-3.46	-12.97	5.65	0.0
-2.21	-12.99	5.72	0.0
-2.91	-13.47	8.76	0.0
-4.49	-13.2	8.52	0.0
-3.93	-14.21	7.05	0.0
-3.47	-13.45	13.99	0.0
-0.16	-13.22	5.31	0.0
-3.77	-12.26	4.68	0.0
-1.61	-9.47	4.9	0.0
-1.71	-13.99	-0.16	0.0
-3.77	-13.55	3.51	0.0
-5.3	-13.32	1.44	0.0
-2.83	-13.22	3.55	0.0
-1.78	-13.82	15.1	0.0
-1.54	-11.62	1.6	0.0
-4.02	-12.56	8.74	0.0
-2.2	-14.87	15.21	0.0
-5.22	-10.77	0.02	0.0
-6.46	-11.67	3.87	0.0
-5.1	-13.11	7.54	0.0
-3.51	-12.52	6.51	0.0
-0.64	-14.1	6.89	0.0
-4.94	-12.88	4.64	0.0
-5.6	-12.39	5.67	0.0
-3.76	-10.87	8.81	0.0
1.52	-12.35	10.29	0.0
1.59	-11.8	1.69	0.0
-4.41	-11.18	4.25	0.0
-4.66	-12.87	8.31	0.0
-1.02	-14.0	1.86	0.0
-4.28	-13.81	7.23	0.0
-5.58	-12.82	6.46	0.0
-8.81	-12.84	14.62	0.0
-5.57	-12.8	8.83	0.0
-5.33	-13.19	6.14	0.0
-7.49	-13.19	8.78	0.0
-5.44	-13.73	12.58	0.0
-6.05	-13.62	13.54	0.0
-4.95	-12.51	9.47	0.0
-5.71	-13.22	7.37	0.0
-4.42	-12.64	10.77	0.0
-6.93	-12.96	5.04	0.0
-6.14	-12.6	-0.06	0.0
-6.81	-12.44	1.93	0.0
-6.26	-13.12	1.04	0.0
-8.11	-12.86	5.0	0.0
-7.99	-12.52	2.18	0.0
-7.7	-11.23	3.1	0.0
-7.36	-12.27	8.64	0.0
-8.04	-12.5	7.79	0.0
-8.07	-11.8	-0.46	0.0
-8.09	-12.15	0.78	0.0
-8.26	-10.62	-1.33	0.0
-9.23	-12.37	3.6	0.0
-7.17	-11.51	7.09	0.0
-8.41	-11.83	3.21	0.0
-3.34	-11.52	6.66	0.0
-8.63	-11.38	1.77	0.0
-8.1	-11.44	2.44	0.0
-7.91	-11.27	-1.5	0.0
-9.14	-10.55	3.05	0.0
-8.76	-11.32	9.25	0.0
-9.69	-12.28	1.13	0.0
-8.82	-11.06	2.35	0.0
-10.83	-11.75	2.72	0.0
-10.59	-13.4	2.25	0.0
-8.11	-10.82	7.95	0.0
-6.87	-10.4	7.99	0.0
-5.89	-10.16	5.84	0.0
-8.86	-8.89	5.27	0.0
-11.84	-7.21	13.93	0.0
-4.87	-11.1	-4.31	0.0
-7.75	-10.77	7.93	0.0
-8.92	-10.04	6.26	0.0
-3.58	-10.69	1.33	0.0
-6.7	-10.79	10.18	0.0
-6.69	-8.08	4.95	0.0
-8.89	-8.4	3.74	0.0
-9.27	-8.54	5.27	0.0
-8.62	-7.82	10.25	0.0
-9.13	-9.32	5.59	0.0
-8.55	-8.0	3.4	0.0
-7.73	-8.81	0.94	0.0
-7.55	-8.03	1.32	0.0
-7.83	-7.99	2.74	0.0
-8.24	-8.03	7.55	0.0
-10.14	-8.11	9.31	0.0
-8.8	-8.01	3.31	0.0
-8.64	-7.9	11.28	0.0
-9.8	-7.25	11.43	0.0
-8.2	-6.91	7.09	0.0
-7.59	-8.44	6.57	0.0
-8.6	-8.32	6.84	0.0
-9.44	-9.06	6.76	0.0
-9.6	-7.66	4.04	0.0
-9.51	-7.33	6.2	0.0
-8.97	-7.54	7.1	0.0
-10.49	-7.06	6.57	0.0
-8.7	-6.82	3.34	0.0
-4.12	-15.27	8.02	0.0
-9.39	-7.8	2.85	0.0
-9.44	-6.94	7.64	0.0
-8.93	-8.88	6.56	0.0
-7.89	-7.36	8.47	0.0
-9.39	-6.71	11.19	0.0
-11.7	-7.25	13.45	0.0
-10.02	-8.4	-4.49	0.0
-6.67	-5.87	8.23	0.0
-8.58	-4.49	15.38	0.0
-8.98	-6.69	14.15	0.0
-10.39	-5.98	7.54	0.0
-10.63	-5.1	13.04	0.0
-11.66	-5.05	4.06	0.0
-9.71	-5.38	4.32	0.0
-10.25	-6.06	11.58	0.0
-13.31	-7.91	12.34	0.0
-12.26	-6.23	11.99	0.0
-4.18	-5.24	2.49	0.0
-9.87	-4.81	4.97	0.0
-10.98	-6.31	9.16	0.0
-10.35	-5.91	7.8	0.0
-10.57	-5.17	12.53	0.0
-9.94	-4.94	14.31	0.0
-10.14	-6.07	14.51	0.0
-9.33	-6.92	8.94	0.0
-11.96	-6.44	7.18	0.0
-11.74	-5.64	6.63	0.0
-11.42	-5.37	7.58	0.0
-11.78	-5.67	10.61	0.0
-11.85	-6.26	12.84	0.0
-12.68	-6.45	14.07	0.0
-11.69	-6.03	13.42	0.0
-11.31	-6.26	8.32	0.0
-12.2	-5.41	13.05	0.0
-11.91	-3.79	11.78	1.0
-12.19	-5.61	16.58	1.0
-13.22	-4.89	0.82	1.0
-12.0	-6.07	5.48	1.0
-12.84	-4.4	9.94	1.0
-12.49	-5.14	10.93	1.0
-12.03	-5.25	5.79	1.0
-14.26	-3.73	12.25	1.0
-12.6	-5.77	4.0	1.0
-13.11	-4.37	2.85	1.0
-14.16	-4.2	7.72	1.0
-11.97	-3.55	7.64	1.0
-11.19	-3.2	6.07	1.0
-11.76	-3.75	5.13	1.0
-10.61	-2.62	8.6	1.0
-6.26	-2.86	13.05	1.0
-6.05	-2.69	16.33	1.0
-4.7	-3.74	11.01	1.0
-3.77	-3.5	10.48	1.0
-1.9	-3.52	14.4	1.0
-4.69	-5.22	17.95	1.0
-2.61	-3.88	10.43	1.0
-2.05	-4.91	11.95	1.0
-1.13	-4.7	13.23	1.0
-0.95	-4.79	12.17	1.0
-2.94	-6.43	12.98	1.0
-1.09	-6.34	8.39	1.0
-1.59	-6.79	19.47	1.0
1.04	-4.23	14.8	1.0
-1.07	-6.26	12.7	1.0
-0.3	-5.21	8.81	1.0
0.7	-5.41	9.58	1.0
-0.67	-7.28	10.54	1.0
-1.17	-4.99	12.75	1.0
-1.26	-5.27	16.16	1.0
0.05	-5.46	10.12	1.0
-1.92	-5.25	14.52	1.0
-0.29	-6.48	11.0	1.0
-0.86	-4.67	15.27	1.0
-0.02	-6.31	11.09	1.0
-0.15	-5.93	15.12	0.0
0.08	-7.07	16.82	0.0
0.92	-5.14	15.74	0.0
-2.72	-4.52	8.57	0.0
-1.92	-5.15	9.76	0.0
-1.67	-5.27	9.32	0.0
0.35	-4.86	10.43	0.0
0.34	-6.54	10.58	0.0
-0.76	-5.19	14.5	0.0
0.7	-5.14	18.25	0.0
1.34	-6.26	12.38	0.0
1.65	-6.27	10.43	0.0
-0.08	-5.48	15.05	0.0
-1.4	-5.62	18.12	0.0
-1.25	-4.6	20.3	0.0
0.32	-5.88	18.83	0.0
-0.19	-5.69	14.87	0.0
1.21	-5.46	13.68	0.0
0.49	-6.13	12.94	0.0
-1.72	-6.57	7.44	0.0
-2.68	-4.9	11.7	0.0
-1.19	-5.59	10.13	0.0
-1.28	-5.52	10.07	0.0
-3.39	-6.25	9.85	0.0
-1.96	-6.04	14.93	0.0
-1.48	-5.41	8.4	0.0
-0.63	-5.11	7.04	0.0
-3.42	-4.79	8.7	0.0
-0.27	-5.23	2.61	0.0
-0.47	-5.84	9.78	0.0
0.32	-4.99	2.74	0.0
0.77	-3.51	10.36	0.0
0.35	-3.03	10.11	0.0
-2.4	-5.29	2.39	0.0
-0.12	-5.53	8.33	0.0
0.01	-5.0	8.1	0.0
-0.4	-4.26	10.6	0.0
-0.49	-3.57	3.84	0.0
-0.95	-4.63	10.02	0.0
2.74	-5.89	1.97	0.0
1.4	-4.69	9.57	0.0
-1.89	-5.73	8.2	0.0
-0.28	-4.22	8.97	0.0
-1.32	-4.77	5.19	0.0
-0.57	-5.02	8.17	0.0
-0.61	-5.75	8.34	0.0
-1.07	-4.74	11.67	0.0
-1.58	-5.49	11.68	0.0
-0.31	-3.74	9.61	0.0
0.03	-6.98	6.3	0.0
0.36	-6.0	-0.2	0.0
1.35	-6.77	5.45	0.0
-2.23	-5.74	0.9	0.0
0.67	-5.61	3.05	0.0
-0.03	-6.39	9.25	0.0
-1.12	-6.77	6.29	0.0
-0.53	-5.0	5.99	0.0
-1.81	-7.23	3.16	0.0
-0.02	-6.29	8.61	0.0
1.06	-6.03	8.6	0.0
0.52	-6.11	9.18	0.0
0.45	-5.79	5.69	0.0
-0.58	-4.83	7.68	0.0
0.08	-6.39	5.34	0.0
0.77	-6.24	7.98	0.0
0.19	-8.23	0.94	0.0
0.05	-6.77	-0.58	0.0
0.49	-6.85	2.93	0.0
-2.09	-4.79	14.95	0.0
0.4	-6.63	11.25	0.0
1.27	-4.42	4.22	0.0
-0.46	-5.8	-0.67	0.0
-1.09	-4.56	0.83	0.0
4.8	-5.85	4.82	0.0
2.48	-4.55	5.35	0.0
-0.39	-6.45	1.55	0.0
-1.62	-5.85	6.32	0.0
1.27	-4.94	5.53	0.0
0.63	-4.64	4.31	0.0
0.37	-5.89	8.72	0.0
0.13	-5.97	7.95	0.0
-1.17	-4.95	-2.23	0.0
-1.99	-6.68	-4.84	0.0
-3.81	-5.75	-3.55	0.0
-1.23	-5.35	-2.2	0.0
0.39	-5.12	2.22	0.0
-1.47	-3.54	0.38	0.0
-1.5	-4.12	6.38	0.0
-1.12	-4.8	7.15	0.0
-3.41	-5.87	-1.33	0.0
-4.64	-6.48	-0.17	0.0
-2.5	-4.84	1.03	0.0
-2.36	-4.53	12.41	0.0
-0.92	-5.0	10.05	0.0
2.54	-3.32	4.74	0.0
-2.7	-4.78	6.55	0.0
-2.54	-4.66	6.3	0.0
-2.14	-4.05	1.89	0.0
-0.88	-2.45	4.59	0.0
-2.94	-3.4	4.37	0.0
-4.94	-4.35	2.09	0.0
-2.33	-4.76	0.18	0.0
-2.65	-4.37	4.74	0.0
-2.45	-4.33	10.67	0.0
-3.08	-3.86	6.43	0.0
-2.21	-5.54	-0.04	0.0
-2.93	-3.94	3.86	0.0
-2.6	-4.25	4.14	0.0
-3.19	-4.91	-2.34	0.0
-3.19	-4.01	-1.09	0.0
-0.92	-4.32	7.68	0.0
-1.36	-4.08	3.83	0.0
-1.51	-4.59	6.06	0.0
-3.86	-4.12	9.87	0.0
1.11	-3.7	12.87	0.0
0.68	-2.49	4.42	0.0
-2.03	-3.16	6.89	0.0
-2.63	-3.56	2.87	0.0
-1.85	-4.68	3.23	0.0
-0.81	-3.98	7.26	0.0
0.63	-3.35	1.15	0.0
-0.89	-3.77	8.01	0.0
-0.1	-2.8	-3.36	0.0
-0.42	-2.92	3.99	0.0
-0.23	-3.45	7.42	0.0
0.83	-3.09	5.08	0.0
0.19	-3.73	2.18	0.0
-1.1	-2.38	8.19	0.0
-1.27	-3.34	5.34	0.0
0.63	-2.73	2.38	0.0
1.16	-2.94	6.35	0.0
-1.41	-3.38	-3.07	0.0
-0.41	-4.11	-4.16	0.0
-0.32	-2.19	5.58	0.0
0.0	-2.7	5.63	0.0
-0.87	-3.19	6.71	0.0
-0.74	-3.45	4.52	0.0
-0.82	-2.76	6.68	0.0
-0.99	-2.95	8.1	0.0
1.09	-3.13	3.27	0.0
-0.87	-1.28	9.86	0.0
0.96	-1.11	9.18	0.0
-1.77	-2.13	6.04	0.0
-0.26	-3.23	-0.5	0.0
-3.51	-2.17	3.99	0.0
0.49	-1.56	-0.77	0.0
-0.9	-1.54	7.53	0.0
-0.05	-3.09	6.58	0.0
-0.95	-2.29	8.17	0.0
1.34	-1.76	0.45	0.0
-0.15	-1.99	0.91	0.0
1.88	-1.64	-1.94	0.0
-1.06	-0.96	1.96	0.0
-1.03	-1.21	4.9	0.0
0.32	-0.07	2.86	0.0
0.53	-1.97	1.33	0.0
-1.82	-0.62	8.04	0.0
-1.88	-1.05	10.71	0.0
-0.52	-2.42	7.91	0.0
-0.14	0.68	7.1	0.0
-0.04	-1.85	-0.55	0.0
-0.98	-1.26	-2.01	0.0
0.82	-0.98	3.1	0.0
-1.11	-0.39	4.24	0.0
-0.34	-1.67	-1.81	0.0
-2.23	0.08	-2.11	0.0
-0.82	-1.06	3.63	0.0
0.55	-0.19	4.3	0.0
-1.43	0.82	5.65	0.0
-3.42	0.6	1.85	0.0
-3.39	0.36	1.19	0.0
-1.49	-0.15	7.14	0.0
-2.06	-1.29	4.28	0.0
-2.41	0.24	11.3	0.0
-2.17	-0.5	1.64	0.0
-1.09	0.46	3.42	0.0
-1.59	1.65	-2.24	0.0
-0.43	1.95	-1.31	0.0
-0.85	0.81	-2.45	0.0
1.77	1.25	2.77	0.0
5.78	-0.64	-0.98	0.0
-1.7	1.68	5.21	0.0
-0.82	1.61	5.16	0.0
-2.9	1.01	-0.63	0.0
-1.91	1.73	4.45	0.0
-1.93	0.87	4.74	0.0
-3.15	0.72	0.6	0.0
-1.77	1.61	5.18	0.0
-3.08	-0.01	6.03	0.0
-0.38	0.87	1.48	0.0
-0.45	0.78	9.0	0.0
-0.42	1.58	-4.39	1.0
-1.87	3.58	2.68	1.0
-3.46	1.93	7.0	1.0
-5.46	1.63	6.98	1.0
-2.55	1.86	0.42	1.0
0.85	1.68	7.32	1.0
1.53	3.33	0.91	1.0
-5.41	3.97	4.15	1.0
-3.38	-1.08	-2.48	1.0
-1.35	-2.49	7.55	1.0
0.0	-2.68	9.42	1.0
0.02	-3.53	10.09	1.0
1.29	-3.06	17.4	1.0
1.96	-2.75	13.74	1.0
2.38	-2.87	13.9	1.0
0.31	-4.55	14.47	1.0
6.52	-5.07	11.51	1.0
1.19	-3.91	9.33	1.0
4.96	-2.48	13.08	1.0
8.6	-3.92	14.44	1.0
7.11	-2.82	7.97	1.0
2.12	-3.78	11.83	1.0
8.0	-6.54	15.53	1.0
3.39	-3.69	4.17	1.0
2.37	-4.01	2.64	0.0
2.25	-4.14	7.47	0.0
2.98	-4.13	4.22	0.0
3.37	-3.14	9.39	0.0
3.34	-2.83	7.51	0.0
2.44	-3.13	4.33	0.0
4.22	-2.15	9.24	0.0
5.87	-3.24	14.1	0.0
2.52	-1.17	4.85	0.0
5.63	-3.37	18.02	0.0
1.66	-2.6	4.16	0.0
2.62	-3.47	7.3	0.0
3.46	-3.53	9.97	0.0
3.49	-4.02	4.34	0.0
4.58	-3.95	8.24	0.0
0.88	-5.6	5.49	0.0
1.78	-3.03	0.28	0.0
2.31	-4.74	5.77	0.0
4.17	-3.36	4.9	0.0
2.93	-2.04	5.16	0.0
4.25	-0.73	3.65	0.0
3.06	0.09	7.63	0.0
5.6	-2.07	3.6	0.0
2.98	-2.67	1.58	0.0
2.13	-4.3	2.91	0.0
2.74	-3.85	3.56	0.0
1.24	-4.28	2.6	0.0
1.97	-2.72	6.49	0.0
2.83	-3.33	6.28	0.0
2.6	-3.29	9.57	0.0
3.72	-1.76	7.32	0.0
3.93	-2.0	12.16	0.0
3.17	-2.49	13.05	0.0
5.13	-0.76	9.1	0.0
4.11	-0.05	9.34	0.0
5.44	-0.9	11.45	0.0
5.75	-1.58	4.29	0.0
3.61	-1.84	11.04	0.0
4.15	-0.51	12.25	0.0
2.65	-3.35	1.29	0.0
3.65	-2.17	10.26	0.0
4.3	-3.42	12.11	0.0
4.38	-0.67	6.41	0.0
3.4	-3.61	0.41	0.0
3.8	-0.44	1.8	0.0
5.74	-2.3	7.07	0.0
3.79	0.82	5.42	0.0
4.12	-0.48	7.85	0.0
2.35	0.34	16.28	0.0
2.72	1.71	11.01	0.0
4.45	1.56	11.85	0.0
2.33	0.38	12.31	0.0
3.59	-3.27	10.49	0.0
4.81	-0.29	6.02	0.0
4.39	0.72	10.29	0.0
3.65	-0.39	11.54	0.0
3.34	-0.78	8.49	0.0
2.9	-0.58	5.34	0.0
4.75	0.2	6.13	0.0
4.81	-1.19	5.57	0.0
3.53	-0.23	9.69	0.0
3.03	-1.6	5.98	0.0
4.22	2.84	10.3	0.0
1.23	-0.52	0.2	0.0
1.92	-1.01	-0.3	0.0
1.7	-1.05	9.48	0.0
1.36	-1.92	13.55	0.0
0.99	-0.09	9.19	0.0
0.76	0.46	9.61	0.0
1.25	1.03	10.33	0.0
2.02	1.71	5.63	0.0
1.52	-0.8	2.95	0.0
2.75	1.92	9.52	0.0
3.76	1.2	9.2	0.0
3.4	2.8	11.73	0.0
3.36	0.22	-1.63	0.0
3.0	1.5	11.32	0.0
7.81	-0.56	5.12	0.0
3.4	0.13	3.36	0.0
7.31	-0.37	10.84	0.0
5.43	1.03	9.21	0.0
3.38	-2.69	9.72	0.0
2.48	0.98	5.92	0.0
6.25	3.72	7.93	0.0
-0.5	2.38	4.83	0.0
1.2	-0.53	0.85	0.0
2.05	0.63	9.23	0.0
3.41	1.72	7.81	0.0
0.98	0.17	-2.85	0.0
0.7	1.6	5.56	0.0
2.49	1.66	11.77	0.0
4.04	1.98	9.6	0.0
3.39	0.61	6.19	0.0
3.6	4.0	15.99	0.0
1.66	2.24	11.37	0.0
2.92	2.2	15.03	0.0
0.86	3.48	11.77	0.0
2.84	4.83	15.84	0.0
0.71	2.17	7.51	0.0
-2.58	1.25	6.27	0.0
1.19	2.96	7.25	0.0
2.13	3.84	2.57	0.0
1.4	1.86	15.91	0.0
1.05	2.71	6.58	0.0
0.29	2.24	4.54	0.0
1.06	1.77	10.16	0.0
-0.25	2.4	8.99	0.0
-1.93	3.65	8.87	0.0
-0.67	1.96	9.86	0.0
0.01	2.84	9.46	0.0
0.59	3.37	13.32	0.0
-0.18	2.33	5.76	0.0
-1.16	0.3	3.7	0.0
0.15	3.34	11.12	0.0
-1.38	3.25	4.86	0.0
-0.96	1.46	-0.26	0.0
-0.36	2.84	3.21	0.0
-1.39	1.23	2.26	0.0
-1.29	1.25	7.53	0.0
-2.05	-0.2	4.29	0.0
-3.44	0.26	1.97	0.0
-1.41	3.27	6.53	0.0
-1.83	2.21	3.15	0.0
-2.05	2.83	9.72	0.0
-2.03	0.6	10.28	0.0
-3.53	2.1	3.83	0.0
-3.01	3.79	14.35	0.0
-1.3	2.16	14.12	0.0
-2.78	3.31	12.84	0.0
-1.87	2.51	-0.74	0.0
-3.25	2.31	5.86	0.0
-2.23	4.25	11.81	0.0
-1.02	2.82	6.3	0.0
-0.87	4.78	6.97	0.0
-4.19	3.76	8.37	0.0
-6.13	2.27	13.99	0.0
-3.59	3.89	4.98	0.0
-3.66	4.51	7.17	0.0
-2.91	3.11	5.7	0.0
1.54	4.93	3.57	0.0
-2.93	6.94	0.71	0.0
-4.6	4.07	2.99	0.0
-3.96	4.22	8.11	0.0
-2.76	3.16	0.4	0.0
-3.2	3.97	3.64	0.0
-2.68	4.83	10.47	0.0
-3.13	4.59	6.08	0.0
-3.34	4.72	8.9	0.0
-3.54	2.5	10.12	0.0
-4.04	3.32	8.65	0.0
-5.19	4.03	4.57	0.0
-7.94	8.04	4.41	0.0
-5.82	4.27	8.75	0.0
-4.55	3.91	8.93	0.0
-6.03	4.0	10.54	0.0
-4.02	4.6	11.81	0.0
-5.12	4.75	7.09	0.0
-4.52	4.62	3.61	0.0
-4.21	4.75	2.72	0.0
-5.5	4.5	4.38	0.0
-3.4	4.59	4.31	0.0
-5.45	4.24	9.39	0.0
-6.19	5.25	2.63	0.0
-5.04	4.6	0.72	0.0
-7.49	5.02	5.7	0.0
-5.85	4.61	9.01	0.0
-6.2	6.37	5.69	0.0
-5.05	6.22	7.19	0.0
-6.16	5.3	9.19	0.0
-5.01	5.4	-1.31	0.0
-5.15	5.31	-0.38	0.0
-5.78	7.26	-1.67	0.0
-5.97	6.27	6.99	0.0
-5.79	8.5	7.3	0.0
-6.27	6.88	8.3	0.0
-5.76	7.08	3.65	0.0
-6.13	6.8	2.97	0.0
-8.89	8.14	3.21	0.0
-7.46	6.5	-2.07	0.0
-6.74	8.42	4.11	0.0
-7.66	8.92	0.96	0.0
-9.78	8.42	9.47	0.0
-7.36	8.64	6.95	0.0
-9.59	9.03	11.09	0.0
-6.64	9.28	4.66	0.0
-7.6	8.39	-4.67	0.0
-4.35	6.68	1.18	0.0
-7.95	7.38	-1.1	0.0
-6.82	8.6	1.4	0.0
-5.87	7.52	8.12	0.0
-8.27	8.22	1.74	0.0
-8.05	7.91	0.94	0.0
-7.01	9.17	0.79	0.0
-7.03	6.01	5.62	0.0
-7.88	9.95	4.81	0.0
-6.93	7.02	2.85	0.0
-8.24	8.6	7.41	0.0
-7.62	7.71	1.49	0.0
-6.62	9.23	7.23	0.0
-7.56	8.55	11.14	0.0
-7.98	7.24	15.2	0.0
-5.43	8.3	18.47	0.0
-7.92	7.84	2.74	0.0
-9.81	9.41	5.18	0.0
-5.56	8.73	2.77	0.0
-8.12	10.7	9.73	0.0
-7.7	10.6	3.74	0.0
-8.6	8.99	8.91	0.0
-8.13	8.73	9.75	0.0
-9.19	9.82	11.91	0.0
-7.31	10.99	6.47	0.0
-8.03	9.08	5.8	0.0
-8.85	9.05	7.22	0.0
-9.38	8.88	8.98	0.0
-8.66	8.56	8.5	0.0
-6.92	9.28	5.47	0.0
-9.23	8.6	10.21	0.0
-9.24	7.37	0.8	0.0
-7.14	7.83	4.13	0.0
-3.22	9.59	6.66	0.0
-3.75	7.71	13.27	0.0
-4.8	9.32	6.12	0.0
-6.26	10.59	0.3	0.0
-9.45	10.7	3.95	0.0
-8.46	9.98	0.43	0.0
-12.15	9.54	-0.73	0.0
-10.22	9.39	10.8	0.0
-10.35	10.74	3.85	0.0
-9.27	11.01	9.58	0.0
-9.58	10.7	3.11	0.0
-8.98	10.92	1.85	0.0
-10.45	10.08	2.54	0.0
-8.99	10.75	0.65	0.0
-9.78	11.07	-0.33	0.0
-10.13	11.81	3.6	0.0
-10.72	11.37	2.58	0.0
-10.02	12.13	10.01	0.0
